"","case","iteration","p_HP","HP","p_DD","DD","p_PS1","PS1","p_PS2","PS2","greg"
"12592",13,592,0.844,0.788390573495798,0.662,0.789868200099805,0.564,0.932001763533145,0.532,0.456918807897148,0.574
"12593",13,593,0.946,0.759393504639678,0.698,0.760960698450145,0.472,0.515908973585358,0.538,0.466859757825735,0.482
"12594",13,594,0.178,0.298882932861641,0.09,0.29808217732333,0.562,0.517745646504837,0.57,0.727799921678252,0.464
"12595",13,595,0.938,0.739827137994232,0.83,0.741438936865095,0.418,0.894095879817521,0.47,0.683197355706738,0.466
"12596",13,596,0.626,0.876500074812995,0.604,0.877536134034252,0.824,0.891872038844358,0.826,0.785458911290663,0.918
"12597",13,597,0.886,0.975821022486281,0.998,0.97606131515416,0.87,0.646852086090445,0.864,0.421521995656561,0.788
"12598",13,598,0.35,0.70229255941015,0.54,0.70395391405915,0.746,0.623441284938223,0.644,0.550035587700362,0.776
"12599",13,599,0.568,0.492688207561456,0.39,0.493741110486584,0.342,0.554715723681674,0.33,0.300969015153159,0.304
"12600",13,600,0.44,0.558317989342134,0.344,0.55972374668272,0.852,0.144885098762788,0.818,0.368976516023167,0.798
"12601",13,601,0.024,0.107063767670337,0.026,0.103949242267578,0.34,0.137317898634351,0.362,0.206554156826433,0.27
"12602",13,602,0.538,0.872032582993723,0.556,0.873097088315917,0.926,0.977331536602107,0.97,0.789558282141257,0.968
"12603",13,603,0.13,0.20919511971852,0.252,0.207238991985293,0.332,0.223037577789179,0.366,0.146962949346533,0.37
"12604",13,604,0.524,0.0216846791838313,0.068,0.0192586533978364,0.04,0.0568568176795693,0.044,0.0200301270350174,0.024
"12605",13,605,0.14,0.011800121610859,0.118,0.00997011009367221,0,0.0324780704871279,0.01,0.0215097900625314,0.018
"12606",13,606,0.286,0.499304049185293,0.652,0.500399186878464,0.294,0.262688721140779,0.248,0.535324488689,0.302
"12607",13,607,0.78,0.84563840024941,0.78,0.846857851667459,0.58,0.824431364677397,0.624,0.581786408556658,0.522
"12608",13,608,0.336,0.68844592211797,0.472,0.690113528199783,0.868,0.481911713876797,0.792,0.146949071843361,0.88
"12609",13,609,0.812,0.411955496137296,0.972,0.412375489683209,0.188,0.577889014145551,0.164,0.407597643942109,0.18
"12610",13,610,0.834,0.166593568828425,0.19,0.164092655674013,0.174,0.543122150982202,0.176,0.31266969259266,0.216
"12611",13,611,0.212,0.154699321196606,0.052,0.152055831596326,0.188,0.0330835399386011,0.216,0.15217971815617,0.204
"12612",13,612,0.848,0.88925932623869,0.76,0.890210622421641,0.69,0.733717964713789,0.712,0.286046042051761,0.754
"12613",13,613,0.674,0.901838769672217,0.5,0.902701410704004,0.818,0.763764422797993,0.96,0.830097750102459,0.97
"12614",13,614,0.162,0.158130178207997,0.072,0.155527155859463,0.3,0.295258875608521,0.23,0.235518267662888,0.44
"12615",13,615,0.738,0.635948578879962,0.702,0.637580523381336,0.402,0.774858682359061,0.386,0.653363165505537,0.446
"12616",13,616,0.108,0.0435099235297898,0.054,0.0404676415602339,0.0680000000000001,0.10885222400344,0.0640000000000001,0.159071778415212,0.0680000000000001
"12617",13,617,0.906,0.985646721566706,0.99,0.98579153471961,0.918,0.765645564514132,0.764,0.984581463049042,0.822
"12618",13,618,0.944,0.531893238303907,0.864,0.533174663359423,0.258,0.629073621625014,0.262,0.529821944864508,0.278
"12619",13,619,0.704,0.445238380724819,0.668,0.4459452659829,0.254,0.225732409501259,0.232,0.200269514473527,0.216
"12620",13,620,0.126,0.282753453704232,0.116,0.281752589642021,0.384,0.310785140604085,0.358,0.13760681087993,0.402
"12621",13,621,0.754,0.924959243486917,0.668,0.925645846513912,0.91,0.622695832188964,0.954,0.480577646272222,0.936
"12622",13,622,0.404,0.581325922840388,0.898,0.582820363339716,0.302,0.545604899659044,0.332,0.243321056102472,0.284
"12623",13,623,0.496,0.482582384097551,0.892,0.483567913414737,0.238,0.292008797149705,0.23,0.206795027701413,0.224
"12624",13,624,0.988,0.992590738117695,0.962,0.992666281288536,0.93,0.571507830603867,0.98,0.926566739177295,0.908
"12625",13,625,0.372,0.544991359624254,0.186,0.54633741318093,0.746,0.756785968083336,0.804,0.243478146318229,0.722
"12626",13,626,0.534,0.64033925174591,0.388,0.64197779336722,0.498,0.653556375765534,0.528,0.407049761530142,0.498
"12627",13,627,0.124,0.388628497025773,0.0960000000000001,0.388826512355485,0.496,0.488766994263252,0.496,0.224403453908262,0.486
"12628",13,628,0.664,0.940981218352439,0.8,0.941535946066119,0.81,0.959118888805111,0.838,0.965438803042471,0.816
"12629",13,629,0.766,0.230515772428995,0.24,0.228840030674787,0.15,0.596500714810195,0.18,0.392003927549863,0.14
"12630",13,630,0.112,0.378463616422693,0.316,0.378559701355794,0.646,0.411337077374221,0.65,0.142695212266315,0.588
"12631",13,631,0.112,0.358176741010107,0.056,0.358060306435674,0.786,0.655273667746178,0.788,0.284974344327171,0.704
"12632",13,632,0.44,0.299512743709638,0.496,0.298719696171903,0.156,0.443847939599089,0.124,0.112633397984432,0.156
"12633",13,633,0.118,0.0780334419007558,0.112,0.0747861233865633,0.952,0.777163651261161,0.928,0.938310325574191,0.468
"12634",13,634,0.474,0.633649178451137,0.63,0.635277403997505,0.33,0.789157927605873,0.394,0.675437115685335,0.332
"12635",13,635,0.438,0.691414531730614,0.412,0.693081345780171,0.894,0.446041125204129,0.868,0.983252811690877,0.894
"12636",13,636,0.208,0.215228259397226,0.2,0.213351370566029,0.296,0.515783945435449,0.288,0.441153729618531,0.528
"12637",13,637,0.804,0.34600856099045,0.498,0.345759060331139,0.178,0.57357514184801,0.168,0.268260049516134,0.166
"12638",13,638,0.68,0.517622536537715,0.834,0.518826851250949,0.242,0.388055105400124,0.28,0.327091453459506,0.268
"12639",13,639,0.02,0.164006337675947,0.184,0.161473891659295,0.248,0.0206694704224099,0.33,0.0118871105657732,0.232
"12640",13,640,0.658,0.758416220835286,0.718,0.759985946152296,0.46,0.866756874590267,0.566,0.825506868788981,0.524
"12641",13,641,0.508,0.810414850449317,0.522,0.811805862111078,0.884,0.789674563769095,0.94,0.632198980754884,0.846
"12642",13,642,0.844,0.158307629289787,0.984,0.15570671552419,0.076,0.295145867953731,0.05,0.155543038658736,0.078
"12643",13,643,0.0800000000000001,0.213310741954739,0.032,0.211408649135553,0.964,0.253952926137915,0.988,0.489631464258759,0.884
"12644",13,644,0.804,0.975574564628067,0.846,0.975817213908469,0.882,0.9945875861791,0.856,0.788832141299724,0.862
"12645",13,645,0.718,0.659120583876069,0.804,0.660779884805566,0.406,0.226233514770307,0.402,0.677845535510829,0.33
"12646",13,646,0.03,0.0543768903082546,0.612,0.0512043165920287,0.03,0.000410227500699634,0.036,0.000126966460774258,0.032
"12647",13,647,0.67,0.691125922254249,0.588,0.692792826448138,0.45,0.862561471730052,0.466,0.522033109578055,0.44
"12648",13,648,0.176,0.183329743978508,0.104,0.181038235595481,0.314,0.279908701114632,0.262,0.0796894049978843,0.292
"12649",13,649,0.884,0.98449731866821,0.86,0.984653454627608,0.892,0.575989230858631,0.884,0.694727355071038,0.87
"12650",13,650,0.412,0.711534590560769,0.494,0.713188155872388,0.812,0.813546457888155,0.788,0.651907267060725,0.874
"12651",13,651,0.54,0.847362914565891,0.538,0.848572929635972,0.79,0.865825802759133,0.804,0.962679338505683,0.874
"12652",13,652,0.54,0.813446920715378,0.448,0.814824758951521,0.932,0.858623118755279,0.936,0.448883500996788,0.934
"12653",13,653,0.328,0.0360373015812122,0.434,0.0331389353537347,0.004,0.0405359329593857,0.012,0.0145126154988271,0.008
"12654",13,654,0.384,0.675206427814635,0.272,0.676873915694311,0.99,0.426356554133978,0.966,0.222568649636533,0.976
"12655",13,655,0.936,0.709176093910687,0.706,0.710831921705255,0.512,0.877038682683667,0.378,0.739569588265254,0.444
"12656",13,656,0.166,0.378167243992411,0.312,0.378260310658015,0.332,0.465550840703923,0.316,0.595889361424778,0.264
"12657",13,657,0.362,0.57403032722828,0.336,0.575498622016624,0.72,0.774531255485265,0.666,0.917922698271055,0.814
"12658",13,658,0.0660000000000001,0.222626547244443,0.284,0.220846997022058,0.2,0.214300757407698,0.178,0.347198167279196,0.112
"12659",13,659,0.998,0.917425791692882,0.882,0.918171610266148,0.716,0.952519554948857,0.688,0.820841668112661,0.662
"12660",13,660,0.89,0.840763001586606,0.632,0.842008608842225,0.634,0.728005554104004,0.594,0.799458478907486,0.668
"12661",13,661,0.652,0.854592266108449,0.678,0.855761674996434,0.574,0.940536608316702,0.586,0.845409195547351,0.542
"12662",13,662,0.564,0.841216180472877,0.81,0.842459389008379,0.564,0.907771373052705,0.6,0.850967034919547,0.622
"12663",13,663,0.754,0.66587311607706,0.68,0.667536929991235,0.464,0.814632433413002,0.44,0.505175696799962,0.392
"12664",13,664,0.6,0.740707148700808,0.244,0.742317216729023,0.998,0.874009361742683,0.974,0.341961824741298,0.954
"12665",13,665,0.274,0.121628032769771,0.068,0.118634180114598,0.188,0.320412028561602,0.186,0.335066339037367,0.218
"12666",13,666,0.412,0.810145322762399,0.588,0.811537490843633,0.974,0.821909432339151,0.986,0.969770832377745,0.868
"12667",13,667,0.776,0.621406232867671,0.258,0.623011598755264,0.47,0.661910169639566,0.572,0.708242620740514,0.53
"12668",13,668,0.15,0.163757460603811,0.026,0.161221995375483,0.476,0.653067921595437,0.486,0.77582054878804,0.5
"12669",13,669,0.986,0.496958729870232,0.872,0.498039065149635,0.248,0.511501582304729,0.248,0.300393414207671,0.27
"12670",13,670,0.994,0.33727608737681,0.26,0.336928616709464,0.306,0.503526675715932,0.312,0.587280759234338,0.292
"12671",13,671,0.26,0.223906656410407,0.242,0.222143954755578,0.412,0.333760173916821,0.372,0.754715138337465,0.748
"12672",13,672,0.0660000000000001,0.036288192673475,0.542,0.0333841001445988,0.034,0.0208723694219248,0.028,0.0323380756141819,0.028
"12673",13,673,0.75,0.275951809337332,0.54,0.274865115136053,0.134,0.532354798790883,0.15,0.333140362556521,0.178
"12674",13,674,0.562,0.377202883432092,0.488,0.377286110998125,0.24,0.58138261026213,0.216,0.198619270694803,0.16
"12675",13,675,0.34,0.227386919269388,0.448,0.225670018875736,0.13,0.00813467089553699,0.11,0.0649837375910981,0.118
"12676",13,676,0.48,0.241706028224502,0.364,0.240177164397943,0.35,0.758218159792291,0.334,0.662367946118,0.342
"12677",13,677,0.044,0.0753513197616864,0.97,0.0721019795565547,0.03,0.0063879736673309,0.022,0.0181063794328227,0.058
"12678",13,678,0.708,0.695008550308846,0.382,0.696674004818243,0.666,0.963456295073178,0.678,0.905675304407569,0.656
"12679",13,679,0.19,0.493943491424799,0.454,0.495004521988995,0.36,0.428221182597912,0.354,0.234906986613335,0.528
"12680",13,680,0.648,0.905492415558111,0.612,0.906328363955234,0.882,0.889983738819979,0.92,0.780725207170515,0.892
"12681",13,681,0.988,0.99984582683903,0.952,0.999847415889268,0.972,0.737442682839554,0.972,0.739706717382908,0.992
"12682",13,682,0.268,0.30897762719268,0.884,0.308299388745394,0.182,0.324055547795435,0.158,0.0987974814950863,0.182
"12683",13,683,0.326,0.243713815675347,0.086,0.242211225028553,0.532,0.873862263073222,0.588,0.759307488911972,0.484
"12684",13,684,0.324,0.0393820858606463,0.322,0.036412766714411,0.008,0.0291079387811164,0.012,0.0524475555742441,0.016
"12685",13,685,0.556,0.748269616531803,0.524,0.749863740341155,0.618,0.793717488174909,0.586,0.816790972259632,0.55
"12686",13,686,0.486,0.556692458300815,0.462,0.558091260459376,0.52,0.776767979343499,0.592,0.796688875512877,0.55
"12687",13,687,0.848,0.920602833981184,0.888,0.921323898182059,0.738,0.930809724768598,0.744,0.811656746521938,0.776
"12688",13,688,0.96,0.763603986453833,0.682,0.765159909460276,0.526,0.808666929190709,0.496,0.749954685303334,0.478
"12689",13,689,0.734,0.785897673529993,0.592,0.787384095964465,0.614,0.91199725935198,0.598,0.634090451486358,0.546
"12690",13,690,0.142,0.159007935284912,0.28,0.156415357375127,0.238,0.388951323847314,0.272,0.141837041333108,0.308
"12691",13,691,0.77,0.709585485778157,0.776,0.711240934340595,0.444,0.596096908651592,0.436,0.477924552304401,0.446
"12692",13,692,0.738,0.909624272749702,0.688,0.910429524569489,0.944,0.582729869436347,0.986,0.904311599470963,0.964
"12693",13,693,0.392,0.528262656954355,0.284,0.52952512599952,0.744,0.769520023947167,0.802,0.527784114816806,0.824
"12694",13,694,0.724,0.555108543198059,0.576,0.556500480741476,0.354,0.556074014400057,0.376,0.649695631612598,0.386
"12695",13,695,0.21,0.330237851319912,0.042,0.329809965250004,0.784,0.518751440823317,0.852,0.418439392355067,0.824
"12696",13,696,0.93,0.305066919587436,0.418,0.304341481461706,0.202,0.592617196389837,0.212,0.369213756934354,0.192
"12697",13,697,0.356,0.572592143959703,0.304,0.574055068195944,0.69,0.384450564628348,0.692,0.537487589606888,0.71
"12698",13,698,0.654,0.905720578589178,0.732,0.906554846028331,0.858,0.964855945415751,0.892,0.897018010829236,0.752
"12699",13,699,0.772,0.646165650423036,0.554,0.64781192525297,0.416,0.83638245834105,0.39,0.686844811352235,0.486
"12700",13,700,0.25,0.328896340875203,0.234,0.328452983725974,0.642,0.690080794893145,0.608,0.851508243565817,0.484
"12701",13,701,0.744,0.629634557254578,0.646,0.631255854429342,0.372,0.698995360115014,0.374,0.502976047645057,0.308
"12702",13,702,0.288,0.135685378521245,0.862,0.132830088496514,0.056,0.149605984328571,0.05,0.109729977349073,0.0600000000000001
"12703",13,703,0.598,0.764866573267153,0.24,0.766419001387395,0.934,0.565420168329124,0.91,0.960733541415933,0.924
"12704",13,704,0.752,0.66166548328559,0.388,0.663326668093041,0.828,0.843926847906807,0.762,0.836039477343339,0.754
"12705",13,705,0.33,0.526962072579639,0.324,0.528217641104003,0.656,0.314504521878913,0.666,0.293000334430818,0.736
"12706",13,706,0.00800000000000001,0.0326937345456367,0.016,0.0298785607483179,0.254,0.0268563062281366,0.26,0.0212698509263035,0.206
"12707",13,707,0.89,0.989460637702805,0.894,0.989567588627523,0.934,0.912483248456627,0.968,0.630056107400068,0.992
"12708",13,708,0.874,0.0736132227892416,0.042,0.070363769028885,0.422,0.759801248032948,0.422,0.63196763642658,0.382
"12709",13,709,0.63,0.801829020046597,0.292,0.80325569682973,0.89,0.993085158937981,0.902,0.950054015863999,0.91
"12710",13,710,0.994,0.622060403418581,0.63,0.623667121055525,0.362,0.592650051739854,0.348,0.21968215307,0.366
"12711",13,711,0.358,0.429757000445647,0.94,0.430334881910435,0.21,0.226045993763793,0.23,0.406700692087244,0.186
"12712",13,712,0.112,0.14374424158131,0.014,0.140975843473552,0.648,0.368566981537477,0.604,0.0828166298299695,0.506
"12713",13,713,0.544,0.80255273385589,0.568,0.803976497898954,0.772,0.657439459220351,0.776,0.917556458118291,0.754
"12714",13,714,0.304,0.23380304187971,0.124,0.232170510396827,0.392,0.64700802933104,0.366,0.648988859135815,0.374
"12715",13,715,0.722,0.515191804372446,0.96,0.516382290480068,0.278,0.667761501557937,0.302,0.495806903802973,0.236
"12716",13,716,0.954,0.982167464227791,0.97,0.982346426840729,0.892,0.698039426818565,0.834,0.914637622163143,0.88
"12717",13,717,0.048,0.0735055511396927,0.046,0.0702561225059239,0.156,0.13472309210398,0.156,0.187106574542977,0.232
"12718",13,718,0.916,0.822105618308041,0.792,0.823444178940382,0.57,0.857888536136093,0.49,0.794010278009213,0.572
"12719",13,719,0.544,0.486534730031759,0.516,0.487547019556285,0.38,0.778665786875312,0.354,0.506657601384567,0.396
"12720",13,720,0.662,0.167528560988884,0.596,0.165039106927252,0.052,0.278814697739176,0.0780000000000001,0.170881338868263,0.0720000000000001
"12721",13,721,0.528,0.525706120211408,0.85,0.526954970022368,0.302,0.291431429267408,0.276,0.432420254760067,0.27
"12722",13,722,0.392,0.248651676501324,0.346,0.247213561928202,0.134,0.317210148878993,0.124,0.194999299263972,0.116
"12723",13,723,0.97,0.627717356436555,0.726,0.629335149574583,0.354,0.761232754988122,0.38,0.660144195028157,0.372
"12724",13,724,0.48,0.45376080866651,0.796,0.454535362922563,0.222,0.589737895948683,0.184,0.358331581101514,0.154
"12725",13,725,0.02,0.0518025046910849,0.04,0.0486538040334952,0.592,0.000437460894232466,0.61,0.847216554774466,0.48
"12726",13,726,0.41,0.54145115672792,0.18,0.5427803233213,0.854,0.72728093817483,0.816,0.98391768967132,0.884
"12727",13,727,0.806,0.951682171626476,0.584,0.952144341625165,0.894,0.931953163925062,0.976,0.64908820931939,0.986
"12728",13,728,0.888,0.978879907657417,0.918,0.979090795357333,0.76,0.927558243400795,0.768,0.245144110932326,0.79
"12729",13,729,0.02,0.0467612788579589,0.012,0.0436714325264783,0.652,0.0306066103758073,0.652,0.671505936772171,0.876
"12730",13,730,0.3,0.443869681340328,0.132,0.444565476488452,0.67,0.46231993023011,0.668,0.0758742258600459,0.842
"12731",13,731,0.798,0.850116489879815,0.694,0.851311237956646,0.622,0.573420302317588,0.648,0.739840503366288,0.68
"12732",13,732,0.706,0.861061870239575,0.63,0.862193508082388,0.718,0.95120464569538,0.748,0.769952593633577,0.772
"12733",13,733,0.532,0.773858109455344,0.296,0.775384114710463,0.744,0.83214018141537,0.704,0.816887597215164,0.636
"12734",13,734,0.904,0.98641477711009,0.87,0.986552001457082,0.966,0.552565356971654,0.972,0.973258559692442,0.964
"12735",13,735,0.648,0.789486231475931,0.652,0.790959927218645,0.634,0.813687741925182,0.652,0.84600038806597,0.582
"12736",13,736,0.95,0.448304270836304,0.604,0.449035774890112,0.264,0.296228767716977,0.282,0.420168926321302,0.252
"12737",13,737,0.438,0.599556142889625,0.224,0.601107897454882,0.776,0.476485856566219,0.768,0.216558211552704,0.798
"12738",13,738,0.466,0.710323349703559,0.472,0.711978100443902,0.7,0.887829784137455,0.68,0.587224301984683,0.726
"12739",13,739,0.872,0.939231085161143,0.74,0.939800609906183,0.794,0.257655149148555,0.78,0.513880317911035,0.786
"12740",13,740,0.344,0.298633007707828,0.196,0.297829191132978,0.192,0.282809328508521,0.22,0.456225983249926,0.2
"12741",13,741,0.106,0.209252665879602,0.044,0.207297292989895,0.486,0.524787143718973,0.446,0.219804631250807,0.596
"12742",13,742,0.186,0.461514483508655,0.156,0.462348518314071,0.922,0.598802237884122,0.98,0.796265304836837,0.744
"12743",13,743,0.128,0.277585263787009,0.244,0.276519254462113,0.922,0.437174047429186,0.91,0.230800235363041,0.828
"12744",13,744,0.204,0.30762922611853,0.894,0.306934751815511,0.136,0.11848360743868,0.124,0.0728784581235455,0.17
"12745",13,745,0.002,0.0207328412595353,0.04,0.0183513256085639,0.912,0.0136191556982763,0.908,0.00431658629044207,0.346
"12746",13,746,0.688,0.769220343862939,0.79,0.770760313572367,0.498,0.742565731743684,0.46,0.67307469805949,0.436
"12747",13,747,0.724,0.733978051947288,0.93,0.735600694505421,0.422,0.719798783165577,0.53,0.536261816744208,0.464
